,Country,Year,CO2 emissions,Population,Continent,Country Code,Population growth (annual %)
2934,Cameroon,1978,54.08,68.939,Africa,CMR,2.91750439800445
2935,Cameroon,1979,58.331,71.019,Africa,CMR,2.96600044130766
2936,Cameroon,1980,63.104,73.183,Africa,CMR,3.01252505897909
2937,Cameroon,1981,66.375,75.458,Africa,CMR,3.05136031461228
2938,Cameroon,1982,71.053,77.818,Africa,CMR,3.08275479727239
2939,Cameroon,1983,77.328,80.272,Africa,CMR,3.11122332434424
2940,Cameroon,1984,80.976,82.835,Africa,CMR,3.13700740346341
2941,Cameroon,1985,89.957,85.492,Africa,CMR,3.15687564579711
2942,Cameroon,1986,86.871,88.243,Africa,CMR,3.17304492363115
2943,Cameroon,1987,86.196,91.095,Africa,CMR,3.17709613463495
2944,Cameroon,1988,94.295,94.015,Africa,CMR,3.15863555006769
2945,Cameroon,1989,103.068,96.995,Africa,CMR,3.1146059526321
2946,Cameroon,1990,100.0,100.0,Africa,CMR,3.05359098470614
2947,Cameroon,1991,92.034,103.039,Africa,CMR,2.99232987224453
2948,Cameroon,1992,85.998,106.104,Africa,CMR,2.93547860764556
2949,Cameroon,1993,91.422,109.202,Africa,CMR,2.87512229115342
2950,Cameroon,1994,96.464,112.317,Africa,CMR,2.81211118806305
2951,Cameroon,1995,93.028,115.45,Africa,CMR,2.75077179735306
2952,Cameroon,1996,92.416,118.599,Africa,CMR,2.69016798615908
2953,Cameroon,1997,97.178,121.766,Africa,CMR,2.63923934003265
2954,Cameroon,1998,101.536,124.992,Africa,CMR,2.61006409416633
2955,Cameroon,1999,90.841,128.294,Africa,CMR,2.60653701436765
2956,Cameroon,2000,105.467,131.698,Africa,CMR,2.62105318012787
2957,Cameroon,2001,102.383,135.221,Africa,CMR,2.63964648050823
2958,Cameroon,2002,109.55,138.862,Africa,CMR,2.65572295906298
2959,Cameroon,2003,112.847,142.623,Africa,CMR,2.67376844469622
2960,Cameroon,2004,114.015,146.511,Africa,CMR,2.69217920459063
2961,Cameroon,2005,111.046,150.535,Africa,CMR,2.70979148890981
2962,Cameroon,2006,117.487,154.703,Africa,CMR,2.72713644702188
2963,Cameroon,2007,155.766,158.998,Africa,CMR,2.74199431247712
2964,Cameroon,2008,161.491,163.438,Africa,CMR,2.75083343857972
2965,Cameroon,2009,181.928,167.997,Africa,CMR,2.75228580444416
2966,Cameroon,2010,191.04,172.674,Africa,CMR,2.74773375136593
2967,Cameroon,2011,183.629,177.47,Africa,CMR,2.74047937968109
2968,Cameroon,2012,186.726,182.385,Africa,CMR,2.73124948919439
2969,Cameroon,2013,202.333,187.411,Africa,CMR,2.71824868984878
2970,Cameroon,2014,226.656,192.547,Africa,CMR,2.70152461390938
2971,Cameroon,2015,224.861,197.776,Africa,CMR,2.68184811095466
2972,Cameroon,2016,230.532,203.115,Africa,CMR,2.66050206631452
2973,Cameroon,2017,225.334,208.54,Africa,CMR,2.63775433447287
2974,Cameroon,2018,236.632,214.058,Africa,CMR,2.61228416133822
2975,Equatorial Guinea,1971,,,Africa,GNQ,-1.70331801457559
2976,Equatorial Guinea,1972,,,Africa,GNQ,-3.17655370857218
2977,Equatorial Guinea,1973,,,Africa,GNQ,-4.17999930880127
2978,Equatorial Guinea,1974,,,Africa,GNQ,-4.37817659710341
2979,Equatorial Guinea,1975,,,Africa,GNQ,-3.81740083348051
2980,Equatorial Guinea,1976,,,Africa,GNQ,-3.11234247370273
2981,Equatorial Guinea,1977,,,Africa,GNQ,-2.37050736383678
2982,Equatorial Guinea,1978,,,Africa,GNQ,-1.02897921636728
2983,Equatorial Guinea,1979,,,Africa,GNQ,0.953380776786913
2984,Equatorial Guinea,1980,,,Africa,GNQ,3.23421994495771
2985,Equatorial Guinea,1981,130.365,63.007,Africa,GNQ,5.61647573249107
2986,Equatorial Guinea,1982,100.0,68.019,Africa,GNQ,7.38685603813555
2987,Equatorial Guinea,1983,65.089,73.508,Africa,GNQ,7.95566822462993
2988,Equatorial Guinea,1984,69.892,79.236,Africa,GNQ,7.30158125676157
2989,Equatorial Guinea,1985,65.346,84.01,Africa,GNQ,6.01699744770478
2990,Equatorial Guinea,1986,75.118,88.067,Africa,GNQ,4.69010158114165
2991,Equatorial Guinea,1987,79.944,91.408,Africa,GNQ,3.71132525822358
2992,Equatorial Guinea,1988,89.971,94.272,Africa,GNQ,3.08424729763534
2993,Equatorial Guinea,1989,120.336,97.136,Africa,GNQ,2.90616802416049
2994,Equatorial Guinea,1990,100.0,100.0,Africa,GNQ,3.04404182668269
2995,Equatorial Guinea,1991,104.898,103.341,Africa,GNQ,3.2057879307928
2996,Equatorial Guinea,1992,104.898,106.683,Africa,GNQ,3.2782817369096
2997,Equatorial Guinea,1993,95.268,110.501,Africa,GNQ,3.37825259854069
2998,Equatorial Guinea,1994,100.164,114.32,Africa,GNQ,3.49645273346423
2999,Equatorial Guinea,1995,105.226,118.616,Africa,GNQ,3.62158596664095
3000,Equatorial Guinea,1996,140.65,123.15,Africa,GNQ,3.76812778841895
3001,Equatorial Guinea,1997,236.385,127.924,Africa,GNQ,3.91857437110897
3002,Equatorial Guinea,1998,215.978,133.174,Africa,GNQ,4.02573185407603
3003,Equatorial Guinea,1999,286.479,138.902,Africa,GNQ,4.08191296791608
3004,Equatorial Guinea,2000,947.231,144.63,Africa,GNQ,4.11103855461091
3005,Equatorial Guinea,2001,1463.337,150.835,Africa,GNQ,4.11774692906339
3006,Equatorial Guinea,2002,4370.141,157.041,Africa,GNQ,4.14399822360046
3007,Equatorial Guinea,2003,4692.782,163.962,Africa,GNQ,4.20594042783324
3008,Equatorial Guinea,2004,5997.921,171.122,Africa,GNQ,4.31508808900031
3009,Equatorial Guinea,2005,9310.432,178.998,Africa,GNQ,4.44376325471441
3010,Equatorial Guinea,2006,11002.953,187.112,Africa,GNQ,4.55965830504695
3011,Equatorial Guinea,2007,9575.506,196.181,Africa,GNQ,4.63194029833499
3012,Equatorial Guinea,2008,11829.174,205.489,Africa,GNQ,4.65491681290194
3013,Equatorial Guinea,2009,12214.775,215.274,Africa,GNQ,4.62512670461
3014,Equatorial Guinea,2010,12429.877,225.298,Africa,GNQ,4.55859753598786
3015,Equatorial Guinea,2011,13156.056,235.561,Africa,GNQ,4.47844612368567
3016,Equatorial Guinea,2012,13546.856,246.062,Africa,GNQ,4.39405251755149
3017,Equatorial Guinea,2013,12421.142,256.802,Africa,GNQ,4.29188431716242
3018,Equatorial Guinea,2014,10771.477,267.78,Africa,GNQ,4.17228049316185
3019,Equatorial Guinea,2015,8980.776,278.998,Africa,GNQ,4.04289647772825
3020,Equatorial Guinea,2016,7116.172,289.976,Africa,GNQ,3.910797910143
3021,Equatorial Guinea,2017,7734.712,301.193,Africa,GNQ,3.78110663523236
3022,Equatorial Guinea,2018,9388.552,312.411,Africa,GNQ,3.65334093213133
3023,Eritrea,1971,,,Africa,ERI,2.72637419805077
3024,Eritrea,1972,,,Africa,ERI,2.75342626729597
3025,Eritrea,1973,,,Africa,ERI,2.77457519455205
3026,Eritrea,1974,,,Africa,ERI,2.78693192433579
3027,Eritrea,1975,,,Africa,ERI,2.79210331083192
3028,Eritrea,1976,,,Africa,ERI,2.78656774200561
3029,Eritrea,1977,,,Africa,ERI,2.78040588633496
3030,Eritrea,1978,,,Africa,ERI,2.79717765171218
3031,Eritrea,1979,,,Africa,ERI,2.84061363966208
3032,Eritrea,1980,,,Africa,ERI,2.89665313931796
3033,Eritrea,1981,,,Africa,ERI,2.90721388078092
3034,Eritrea,1982,,,Africa,ERI,2.88683325193422
3035,Eritrea,1983,,,Africa,ERI,2.8832428025646
3036,Eritrea,1984,,,Africa,ERI,2.90586547675434
3037,Eritrea,1985,,,Africa,ERI,2.91866202171652
3038,Eritrea,1986,,,Africa,ERI,2.99185816584156
3039,Eritrea,1987,,,Africa,ERI,2.987562564456
3040,Eritrea,1988,,,Africa,ERI,2.69831451800554
3041,Eritrea,1989,,,Africa,ERI,2.06208652434678
3042,Eritrea,1990,,,Africa,ERI,1.22523885128053
3043,Eritrea,1991,,,Africa,ERI,0.34064083696802
3044,Eritrea,1992,100.0,100.0,Africa,ERI,-0.387405382324305
3045,Eritrea,1993,144.595,99.159,Africa,ERI,-0.843468315593457
3046,Eritrea,1994,163.353,98.229,Africa,ERI,-0.906207521805668
3047,Eritrea,1995,177.999,97.609,Africa,ERI,-0.642556255732183
3048,Eritrea,1996,195.198,97.254,Africa,ERI,-0.352672012327138
3049,Eritrea,1997,183.452,97.21,Africa,ERI,-0.0580646191255776
3050,Eritrea,1998,136.212,97.697,Africa,ERI,0.511038952483128
3051,Eritrea,1999,144.269,99.07,Africa,ERI,1.39399370317545
3052,Eritrea,2000,141.269,101.506,Africa,ERI,2.42851338074409
3053,Eritrea,2001,154.979,105.182,Africa,ERI,3.52749823098739
3054,Eritrea,2002,151.161,109.876,Africa,ERI,4.38055282586615
3055,Eritrea,2003,153.218,115.19,Africa,ERI,4.71997361577386
3056,Eritrea,2004,151.745,120.461,Africa,ERI,4.46764359358692
3057,Eritrea,2005,132.957,125.199,Africa,ERI,3.85316689642637
3058,Eritrea,2006,115.551,129.229,Africa,ERI,3.18767457176097
3059,Eritrea,2007,113.38,132.728,Africa,ERI,2.64882177981021
3060,Eritrea,2008,98.016,135.651,Africa,ERI,2.18653635301798
3061,Eritrea,2009,103.019,138.175,Africa,ERI,1.84837072027681
3062,Eritrea,2010,110.399,140.39,Africa,ERI,1.60620728106538
3063,Eritrea,2011,116.227,142.338,Africa,ERI,1.36371886893331
3064,Ethiopia,1971,60.245,61.078,Africa,ETH,2.89134286070747
3065,Ethiopia,1972,55.631,62.941,Africa,ETH,3.00462837021506
3066,Ethiopia,1973,59.821,64.812,Africa,ETH,2.92897061634319
3067,Ethiopia,1974,60.882,66.532,Africa,ETH,2.62243619913451
3068,Ethiopia,1975,54.264,68.007,Africa,ETH,2.19012827496001
3069,Ethiopia,1976,54.571,69.178,Africa,ETH,1.70883509375193
3070,Ethiopia,1977,53.704,70.116,Africa,ETH,1.34650521800064
3071,Ethiopia,1978,57.756,70.984,Africa,ETH,1.23150193009089
3072,Ethiopia,1979,60.807,72.018,Africa,ETH,1.44423364924822
3073,Ethiopia,1980,62.259,73.384,Africa,ETH,1.87827325903079
3074,Ethiopia,1981,68.618,75.144,Africa,ETH,2.37006067922113
3075,Ethiopia,1982,62.315,77.253,Africa,ETH,2.77002662360889
3076,Ethiopia,1983,66.906,79.65,Africa,ETH,3.05444210194026
3077,Ethiopia,1984,61.985,82.221,Africa,ETH,3.17806485620031
3078,Ethiopia,1985,63.838,84.89,Africa,ETH,3.19371392442376
3079,Ethiopia,1986,75.391,87.634,Africa,ETH,3.18008959185843
3080,Ethiopia,1987,85.752,90.48,Africa,ETH,3.19751269821619
3081,Ethiopia,1988,88.874,93.462,Africa,ETH,3.24247877184166
3082,Ethiopia,1989,93.598,96.625,Africa,ETH,3.32912454599209
3083,Ethiopia,1990,100.0,100.0,Africa,ETH,3.43184283390348
3084,Ethiopia,1991,101.985,103.596,Africa,ETH,3.53298313930037
3085,Ethiopia,1992,64.226,107.384,Africa,ETH,3.59050934993111
3086,Ethiopia,1993,82.83,111.293,Africa,ETH,3.57559145463214
3087,Ethiopia,1994,95.442,115.229,Africa,ETH,3.47656136927781
3088,Ethiopia,1995,107.126,119.128,Africa,ETH,3.32728067115863
3089,Ethiopia,1996,119.287,122.962,Africa,ETH,3.16700710624698
3090,Ethiopia,1997,126.805,126.748,Africa,ETH,3.0340129920356
3091,Ethiopia,1998,134.651,130.53,Africa,ETH,2.93885611342521
3092,Ethiopia,1999,134.418,134.361,Africa,ETH,2.89381392435297
3093,Ethiopia,2000,147.449,138.291,Africa,ETH,2.88268786967519
3094,Ethiopia,2001,186.03,142.33,Africa,ETH,2.87942513913923
3095,Ethiopia,2002,193.934,146.471,Africa,ETH,2.86736393776995
3096,Ethiopia,2003,210.54,150.708,Africa,ETH,2.85094556723912
3097,Ethiopia,2004,221.576,155.028,Africa,ETH,2.82639638125662
3098,Ethiopia,2005,203.95,159.426,Africa,ETH,2.79832391369543
3099,Ethiopia,2006,217.642,163.901,Africa,ETH,2.7681398970847
3100,Ethiopia,2007,250.549,168.464,Africa,ETH,2.74594947094516
3101,Ethiopia,2008,284.259,173.146,Africa,ETH,2.74102992691886
3102,Ethiopia,2009,289.114,177.986,Africa,ETH,2.75686184814357
3103,Ethiopia,2010,269.046,183.01,Africa,ETH,2.78375692665143
3104,Ethiopia,2011,310.582,188.231,Africa,ETH,2.81261373694903
3105,Ethiopia,2012,328.014,193.633,Africa,ETH,2.82962796762188
3106,Ethiopia,2013,383.771,199.186,Africa,ETH,2.82701488481635
3107,Ethiopia,2014,471.629,204.84,Africa,ETH,2.79992468847357
3108,Ethiopia,2015,459.981,210.564,Africa,ETH,2.75611161556288
3109,Ethiopia,2016,541.234,216.346,Africa,ETH,2.70807265338359
3110,Ethiopia,2017,564.622,222.185,Africa,ETH,2.66341448153029
3111,Ethiopia,2018,602.622,228.084,Africa,ETH,2.61996917105787
3112,Gabon,1971,52.238,63.33,Africa,GAB,1.89782362605528
3113,Gabon,1972,51.928,64.489,Africa,GAB,1.83076646827481
3114,Gabon,1973,67.092,65.648,Africa,GAB,1.81583273686814
3115,Gabon,1974,61.47,66.913,Africa,GAB,1.88054232520134
3116,Gabon,1975,83.221,68.282,Africa,GAB,1.99635883330682
3117,Gabon,1976,128.878,69.652,Africa,GAB,2.11782975440493
3118,Gabon,1977,145.559,71.233,Africa,GAB,2.22277556949575
3119,Gabon,1978,191.537,72.919,Africa,GAB,2.31151336792614
3120,Gabon,1979,146.365,74.71,Africa,GAB,2.3857803096365
3121,Gabon,1980,141.835,76.502,Africa,GAB,2.44548717794585
3122,Gabon,1981,178.2,78.504,Africa,GAB,2.49633976765525
3123,Gabon,1982,193.214,80.506,Africa,GAB,2.55040413887229
3124,Gabon,1983,200.185,82.613,Africa,GAB,2.60016664012201
3125,Gabon,1984,165.633,84.826,Africa,GAB,2.65071621014635
3126,Gabon,1985,184.887,87.144,Africa,GAB,2.69464614951715
3127,Gabon,1986,162.324,89.568,Africa,GAB,2.7363454116174
3128,Gabon,1987,140.433,92.097,Africa,GAB,2.76352434242379
3129,Gabon,1988,158.493,94.626,Africa,GAB,2.77627751805245
3130,Gabon,1989,124.219,97.366,Africa,GAB,2.77069572312702
3131,Gabon,1990,100.0,100.0,Africa,GAB,2.75256580041747
3132,Gabon,1991,118.038,102.845,Africa,GAB,2.7314117337173
3133,Gabon,1992,122.279,105.69,Africa,GAB,2.70826992236111
3134,Gabon,1993,132.175,108.535,Africa,GAB,2.67648097415925
3135,Gabon,1994,128.064,111.38,Africa,GAB,2.63385838246438
3136,Gabon,1995,144.531,114.331,Africa,GAB,2.58617356134614
3137,Gabon,1996,155.507,117.281,Africa,GAB,2.54739318798854
3138,Gabon,1997,167.252,120.232,Africa,GAB,2.51872448242206
3139,Gabon,1998,177.778,123.288,Africa,GAB,2.48598828163238
3140,Gabon,1999,167.303,126.344,Africa,GAB,2.44803643173858
3141,Gabon,2000,161.016,129.399,Africa,GAB,2.41428837571557
3142,Gabon,2001,162.313,132.561,Africa,GAB,2.38503852812356
3143,Gabon,2002,152.212,135.722,Africa,GAB,2.3801764393908
3144,Gabon,2003,152.607,139.094,Africa,GAB,2.4259544718157
3145,Gabon,2004,157.297,142.677,Africa,GAB,2.53157624439713
3146,Gabon,2005,190.491,146.575,Africa,GAB,2.67927632192422
3147,Gabon,2006,198.038,150.685,Africa,GAB,2.80757861688968
3148,Gabon,2007,213.011,155.216,Africa,GAB,2.92306396812682
3149,Gabon,2008,221.439,160.063,Africa,GAB,3.07422517020279
3150,Gabon,2009,228.479,165.332,Africa,GAB,3.26426415751797
3151,Gabon,2010,292.265,171.128,Africa,GAB,3.45914677152663
3152,Gabon,2011,328.017,177.555,Africa,GAB,3.65632223436154
3153,Gabon,2012,343.615,184.405,Africa,GAB,3.78858379514105
3154,Gabon,2013,360.795,191.465,Africa,GAB,3.77941142417916
3155,Gabon,2014,357.267,198.525,Africa,GAB,3.60662305351134
3156,Gabon,2015,357.417,205.269,Africa,GAB,3.33525107312594
3157,Gabon,2016,380.127,211.591,Africa,GAB,3.04363801829034
3158,Gabon,2017,276.688,217.597,Africa,GAB,2.79587459437534
3159,Gabon,2018,278.913,223.288,Africa,GAB,2.60348679566927
3160,Ghana,1971,76.091,60.739,Africa,GHA,2.68532133584538
3161,Ghana,1972,79.757,62.479,Africa,GHA,2.81724495412634
3162,Ghana,1973,82.63,64.266,Africa,GHA,2.81927868144152
3163,Ghana,1974,86.663,65.992,Africa,GHA,2.65619365914092
3164,Ghana,1975,91.615,67.596,Africa,GHA,2.40039365835297
3165,Ghana,1976,93.322,69.038,Africa,GHA,2.11270516537453
3166,Ghana,1977,99.622,70.365,Africa,GHA,1.90627428570904
3167,Ghana,1978,100.425,71.685,Africa,GHA,1.85666839033731
3168,Ghana,1979,87.956,73.14,Africa,GHA,2.010323743743
3169,Ghana,1980,87.025,74.839,Africa,GHA,2.29449768751872
3170,Ghana,1981,106.379,76.816,Africa,GHA,2.60834102069152
3171,Ghana,1982,90.437,79.043,Africa,GHA,2.85395577474151
3172,Ghana,1983,59.247,81.459,Africa,GHA,3.00929647831314
3173,Ghana,1984,70.951,83.978,Africa,GHA,3.04534095156902
3174,Ghana,1985,82.136,86.536,Africa,GHA,3.00116897777984
3175,Ghana,1986,87.519,89.115,Africa,GHA,2.93851342263928
3176,Ghana,1987,91.281,91.735,Africa,GHA,2.89861240179079
3177,Ghana,1988,93.926,94.409,Africa,GHA,2.87321137759414
3178,Ghana,1989,103.849,97.157,Africa,GHA,2.87196736968833
3179,Ghana,1990,100.0,100.0,Africa,GHA,2.88322625492667
3180,Ghana,1991,89.683,102.938,Africa,GHA,2.89597836690922
3181,Ghana,1992,105.593,105.957,Africa,GHA,2.89051109801568
3182,Ghana,1993,107.137,109.03,Africa,GHA,2.85541791340694
3183,Ghana,1994,115.803,112.11,Africa,GHA,2.78526006451015
3184,Ghana,1995,126.523,115.17,Africa,GHA,2.69485315594253
3185,Ghana,1996,138.4,118.202,Africa,GHA,2.60160101401188
3186,Ghana,1997,143.219,121.228,Africa,GHA,2.52461418679689
3187,Ghana,1998,216.092,124.26,Africa,GHA,2.47175391437074
3188,Ghana,1999,231.198,127.34,Africa,GHA,2.44949443726935
3189,Ghana,2000,196.654,130.502,Africa,GHA,2.44940610708239
3190,Ghana,2001,216.323,133.737,Africa,GHA,2.44956251612815
3191,Ghana,2002,264.477,137.047,Africa,GHA,2.44715493119979
3192,Ghana,2003,253.11,140.459,Africa,GHA,2.45852753662363
3193,Ghana,2004,233.193,143.992,Africa,GHA,2.48459832123779
3194,Ghana,2005,250.571,147.668,Africa,GHA,2.51745976065196
3195,Ghana,2006,306.931,151.486,Africa,GHA,2.55438954015355
3196,Ghana,2007,331.992,155.446,Africa,GHA,2.5799854635447
3197,Ghana,2008,312.744,159.507,Africa,GHA,2.57875733185002
3198,Ghana,2009,367.673,163.616,Africa,GHA,2.5438215148128
3199,Ghana,2010,410.751,167.738,Africa,GHA,2.48700897388359
3200,Ghana,2011,431.932,171.854,Africa,GHA,2.42440178256109
3201,Ghana,2012,508.688,175.97,Africa,GHA,2.36948272778757
3202,Ghana,2013,543.51,180.112,Africa,GHA,2.32382860718794
3203,Ghana,2014,520.533,184.282,Africa,GHA,2.29181383680384
3204,Ghana,2015,554.754,188.513,Africa,GHA,2.26877798247593
3205,Ghana,2016,508.972,192.798,Africa,GHA,2.24660996015773
3206,Ghana,2017,523.98,197.123,Africa,GHA,2.22050488189039
3207,Ghana,2018,584.667,201.496,Africa,GHA,2.19285287421765
3208,Kenya,1971,58.589,49.37,Africa,KEN,3.57771823987502
3209,Kenya,1972,61.37,51.195,Africa,KEN,3.63023973326683
3210,Kenya,1973,64.154,53.113,Africa,KEN,3.67545639723416
3211,Kenya,1974,63.894,55.119,Africa,KEN,3.71208132562373
3212,Kenya,1975,62.723,57.222,Africa,KEN,3.74149767434267
3213,Kenya,1976,71.965,59.414,Africa,KEN,3.76133574460151
3214,Kenya,1977,75.478,61.703,Africa,KEN,3.7772108961962
3215,Kenya,1978,75.254,64.089,Africa,KEN,3.79678973092665
3216,Kenya,1979,74.363,66.588,Africa,KEN,3.82194757691538
3217,Kenya,1980,79.652,69.197,Africa,KEN,3.8460894335689
3218,Kenya,1981,77.838,71.924,Africa,KEN,3.86336142950626
3219,Kenya,1982,73.762,74.757,Africa,KEN,3.86514900775618
3220,Kenya,1983,67.927,77.69,Africa,KEN,3.84604107556558
3221,Kenya,1984,80.793,80.7,Africa,KEN,3.8039601490299
3222,Kenya,1985,83.243,83.781,Africa,KEN,3.74523434485086
3223,Kenya,1986,94.544,86.925,Africa,KEN,3.68184136579031
3224,Kenya,1987,98.207,90.124,Africa,KEN,3.61690156681343
3225,Kenya,1988,97.465,93.378,Africa,KEN,3.54492104821751
3226,Kenya,1989,103.0,96.67,Africa,KEN,3.46641166298341
3227,Kenya,1990,100.0,100.0,Africa,KEN,3.38434236196681
3228,Kenya,1991,96.225,103.359,Africa,KEN,3.30476221537909
3229,Kenya,1992,96.742,106.748,Africa,KEN,3.22756840868676
3230,Kenya,1993,95.79,110.162,Africa,KEN,3.14872821559567
3231,Kenya,1994,95.596,113.597,Africa,KEN,3.06801699105457
3232,Kenya,1995,103.845,117.041,Africa,KEN,2.98928273681358
3233,Kenya,1996,112.902,120.502,Africa,KEN,2.91430042539584
3234,Kenya,1997,109.264,123.987,Africa,KEN,2.84892070754195
3235,Kenya,1998,119.324,127.503,Africa,KEN,2.79851309815592
3236,Kenya,1999,125.099,131.081,Africa,KEN,2.76557268963988
3237,Kenya,2000,140.789,134.731,Africa,KEN,2.74596517399425
3238,Kenya,2001,128.389,138.457,Africa,KEN,2.72804871234742
3239,Kenya,2002,123.866,142.263,Africa,KEN,2.71239669758013
3240,Kenya,2003,106.325,146.171,Africa,KEN,2.70958520384882
3241,Kenya,2004,121.872,150.2,Africa,KEN,2.72077922071736
3242,Kenya,2005,135.631,154.373,Africa,KEN,2.73924614871763
3243,Kenya,2006,153.071,158.689,Africa,KEN,2.75791743051646
3244,Kenya,2007,151.926,163.144,Africa,KEN,2.76854922629633
3245,Kenya,2008,159.905,167.722,Africa,KEN,2.767256335538
3246,Kenya,2009,189.036,172.4,Africa,KEN,2.7508537992605
3247,Kenya,2010,203.175,177.159,Africa,KEN,2.7225900011839
3248,Kenya,2011,205.199,181.994,Africa,KEN,2.69374364646689
3249,Kenya,2012,187.681,186.904,Africa,KEN,2.66280780440883
3250,Kenya,2013,219.939,191.865,Africa,KEN,2.61860447776138
3251,Kenya,2014,233.246,196.839,Africa,KEN,2.55940314494339
3252,Kenya,2015,267.379,201.804,Africa,KEN,2.49176754837837
3253,Kenya,2016,295.545,206.752,Africa,KEN,2.42082093780373
3254,Kenya,2017,297.711,211.68,Africa,KEN,2.3564774490698
3255,Kenya,2018,288.838,216.62,Africa,KEN,2.30574364203494
3256,Libya,1971,14.398,50.214,Africa,LBY,4.33915754977896
3257,Libya,1972,20.918,52.445,Africa,LBY,4.36210904364973
3258,Libya,1973,22.39,54.789,Africa,LBY,4.34123525274793
3259,Libya,1974,26.238,57.178,Africa,LBY,4.2739395006235
3260,Libya,1975,33.55,59.612,Africa,LBY,4.17815894626412
3261,Libya,1976,35.707,62.092,Africa,LBY,4.05853359637259
3262,Libya,1977,41.31,64.593,Africa,LBY,3.9483544225425
3263,Libya,1978,46.127,67.14,Africa,LBY,3.88305508757831
3264,Libya,1979,49.716,69.799,Africa,LBY,3.87228656952751
3265,Libya,1980,68.058,72.549,Africa,LBY,3.88694863334324
3266,Libya,1981,70.311,75.456,Africa,LBY,3.90828760391244
3267,Libya,1982,76.271,78.431,Africa,LBY,3.88624436445895
3268,Libya,1983,78.816,81.474,Africa,LBY,3.7844300401296
3269,Libya,1984,83.254,84.449,Africa,LBY,3.58747704319209
3270,Libya,1985,82.2,87.311,Africa,LBY,3.33523773009151
3271,Libya,1986,85.667,90.038,Africa,LBY,3.0712666717581
3272,Libya,1987,88.002,92.63,Africa,LBY,2.84104703028813
3273,Libya,1988,96.938,95.109,Africa,LBY,2.65878246856853
3274,Libya,1989,103.606,97.566,Africa,LBY,2.53795589566762
3275,Libya,1990,100.0,100.0,Africa,LBY,2.45809639601861
3276,Libya,1991,99.335,102.412,Africa,LBY,2.39590799266004
3277,Libya,1992,98.348,104.823,Africa,LBY,2.3198291990438
3278,Libya,1993,103.404,107.167,Africa,LBY,2.21649872532043
3279,Libya,1994,120.47,109.421,Africa,LBY,2.0757654381925
3280,Libya,1995,127.511,111.539,Africa,LBY,1.91617838271315
3281,Libya,1996,134.166,113.5,Africa,LBY,1.75021535813161
3282,Libya,1997,133.573,115.348,Africa,LBY,1.61188325940619
3283,Libya,1998,136.757,117.129,Africa,LBY,1.52727476068685
3284,Libya,1999,133.45,118.909,Africa,LBY,1.51152128243847
3285,Libya,2000,142.174,120.757,Africa,LBY,1.54175395066812
3286,Libya,2001,146.122,122.673,Africa,LBY,1.58053244516005
3287,Libya,2002,154.057,124.656,Africa,LBY,1.601004313808
3288,Libya,2003,160.642,126.685,Africa,LBY,1.60424659182072
3289,Libya,2004,164.119,128.691,Africa,LBY,1.58189353774975
3290,Libya,2005,166.765,130.696,Africa,LBY,1.53715262630274
3291,Libya,2006,162.429,132.68,Africa,LBY,1.51060307922047
3292,Libya,2007,150.766,134.663,Africa,LBY,1.4823154551071
3293,Libya,2008,163.228,136.556,Africa,LBY,1.39535763940312
3294,Libya,2009,175.435,138.247,Africa,LBY,1.23430886843398
3295,Libya,2010,186.435,139.689,Africa,LBY,1.03279845585375
3296,Libya,2011,133.166,140.793,Africa,LBY,0.799852879464311
3297,Libya,2012,171.671,141.672,Africa,LBY,0.611386604684116
3298,Libya,2013,186.888,142.439,Africa,LBY,0.548926061721924
3299,Libya,2014,196.452,143.385,Africa,LBY,0.657433708371546
3300,Libya,2015,175.159,144.647,Africa,LBY,0.880669873783281
3301,Libya,2016,169.632,146.315,Africa,LBY,1.14396728727023
3302,Libya,2017,173.954,148.321,Africa,LBY,1.35493226540367
3303,Libya,2018,176.612,150.53,Africa,LBY,1.47585263915873
3304,Mauritius,1971,22.461,79.226,Africa,MUS,1.58900312538975
3305,Mauritius,1972,24.925,80.453,Africa,MUS,1.51639266924615
3306,Mauritius,1973,28.173,81.681,Africa,MUS,1.48715050140956
3307,Mauritius,1974,34.115,82.908,Africa,MUS,1.51741920004679
3308,Mauritius,1975,36.286,84.23,Africa,MUS,1.57717040981088
3309,Mauritius,1976,41.959,85.647,Africa,MUS,1.61326195928039
3310,Mauritius,1977,48.421,86.969,Africa,MUS,1.62727086648908
3311,Mauritius,1978,51.894,88.102,Africa,MUS,1.30684309062206
3312,Mauritius,1979,52.135,89.707,Africa,MUS,1.74041911636893
3313,Mauritius,1980,49.167,91.218,Africa,MUS,1.68601231607574
3314,Mauritius,1981,49.716,92.54,Africa,MUS,1.4819683080138
3315,Mauritius,1982,45.674,93.768,Africa,MUS,1.22242818791707
3316,Mauritius,1983,52.105,94.618,Africa,MUS,0.919667982370994
3317,Mauritius,1984,55.704,95.562,Africa,MUS,1.0457354601341
3318,Mauritius,1985,52.532,96.412,Africa,MUS,0.81732139513889
3319,Mauritius,1986,65.514,97.073,Africa,MUS,0.764515985971925
3320,Mauritius,1987,69.348,97.828,Africa,MUS,0.748099100249826
3321,Mauritius,1988,77.406,98.489,Africa,MUS,0.688400517657601
3322,Mauritius,1989,87.112,99.245,Africa,MUS,0.765914828413802
3323,Mauritius,1990,100.0,100.0,Africa,MUS,0.712313471132199
